hcp_id,prediction_date,candidate_channel,email_freq,email_success_rate,email_recency_days,email_has_history,webinar_freq,webinar_success_rate,webinar_recency_days,webinar_has_history,rep_visit_freq,rep_visit_success_rate,rep_visit_recency_days,rep_visit_has_history,digital_ad_freq,digital_ad_success_rate,digital_ad_recency_days,digital_ad_has_history,phone_call_freq,phone_call_success_rate,phone_call_recency_days,phone_call_has_history,channel_diversity,specialty,segment,territory,practice_type,account_tenure,opt_out_flag,channel_preference,success_probability,rank_in_hcp,recommendation_tier
251,2026-01-03 17:00:00,digital_ad,0,0.0,,0,4,0.0,137.0,1,7,0.5714285714285714,4.0,1,0,0.0,,0,0,0.0,,0,2,oncology,medium_value,TERR_18,private_practice,0.9,True,Digital-Heavy,0.1056,4,Other
252,2026-01-03 17:00:00,rep_visit,13,0.15384615384615385,3.0,1,6,0.3333333333333333,40.0,1,6,0.3333333333333333,80.0,1,3,0.0,47.0,1,5,0.0,26.0,1,5,dermatology,high_value,TERR_08,clinic,1.4,False,Mixed,0.1855,0,Primary
252,2026-01-03 17:00:00,webinar,13,0.15384615384615385,3.0,1,6,0.3333333333333333,40.0,1,6,0.3333333333333333,80.0,1,3,0.0,47.0,1,5,0.0,26.0,1,5,dermatology,high_value,TERR_08,clinic,1.4,False,Mixed,0.1346,1,Secondary
252,2026-01-03 17:00:00,phone_call,13,0.15384615384615385,3.0,1,6,0.3333333333333333,40.0,1,6,0.3333333333333333,80.0,1,3,0.0,47.0,1,5,0.0,26.0,1,5,dermatology,high_value,TERR_08,clinic,1.4,False,Mixed,0.1245,2,Supporting
252,2026-01-03 17:00:00,email,13,0.15384615384615385,3.0,1,6,0.3333333333333333,40.0,1,6,0.3333333333333333,80.0,1,3,0.0,47.0,1,5,0.0,26.0,1,5,dermatology,high_value,TERR_08,clinic,1.4,False,Mixed,0.1241,3,Other
252,2026-01-03 17:00:00,digital_ad,13,0.15384615384615385,3.0,1,6,0.3333333333333333,40.0,1,6,0.3333333333333333,80.0,1,3,0.0,47.0,1,5,0.0,26.0,1,5,dermatology,high_value,TERR_08,clinic,1.4,False,Mixed,0.0875,4,Other
253,2026-01-03 17:00:00,rep_visit,9,0.2222222222222222,103.0,1,4,0.5,24.0,1,1,1.0,330.0,1,13,0.0,5.0,1,1,0.0,17.0,1,5,oncology,medium_value,TERR_45,hospital,1.5,False,In-Person-Heavy,0.1948,0,Primary
253,2026-01-03 17:00:00,webinar,9,0.2222222222222222,103.0,1,4,0.5,24.0,1,1,1.0,330.0,1,13,0.0,5.0,1,1,0.0,17.0,1,5,oncology,medium_value,TERR_45,hospital,1.5,False,In-Person-Heavy,0.1392,1,Secondary
253,2026-01-03 17:00:00,email,9,0.2222222222222222,103.0,1,4,0.5,24.0,1,1,1.0,330.0,1,13,0.0,5.0,1,1,0.0,17.0,1,5,oncology,medium_value,TERR_45,hospital,1.5,False,In-Person-Heavy,0.1336,2,Supporting
253,2026-01-03 17:00:00,phone_call,9,0.2222222222222222,103.0,1,4,0.5,24.0,1,1,1.0,330.0,1,13,0.0,5.0,1,1,0.0,17.0,1,5,oncology,medium_value,TERR_45,hospital,1.5,False,In-Person-Heavy,0.1169,3,Other
253,2026-01-03 17:00:00,digital_ad,9,0.2222222222222222,103.0,1,4,0.5,24.0,1,1,1.0,330.0,1,13,0.0,5.0,1,1,0.0,17.0,1,5,oncology,medium_value,TERR_45,hospital,1.5,False,In-Person-Heavy,0.094,4,Other
254,2026-01-03 17:00:00,rep_visit,5,0.6,22.0,1,3,0.3333333333333333,38.0,1,6,0.6666666666666666,43.0,1,4,0.0,72.0,1,8,0.125,17.0,1,5,endocrinology,high_value,TERR_39,private_practice,2.4,False,Digital-Heavy,0.4745,0,Primary
254,2026-01-03 17:00:00,webinar,5,0.6,22.0,1,3,0.3333333333333333,38.0,1,6,0.6666666666666666,43.0,1,4,0.0,72.0,1,8,0.125,17.0,1,5,endocrinology,high_value,TERR_39,private_practice,2.4,False,Digital-Heavy,0.2312,1,Secondary
254,2026-01-03 17:00:00,phone_call,5,0.6,22.0,1,3,0.3333333333333333,38.0,1,6,0.6666666666666666,43.0,1,4,0.0,72.0,1,8,0.125,17.0,1,5,endocrinology,high_value,TERR_39,private_practice,2.4,False,Digital-Heavy,0.2012,2,Supporting
254,2026-01-03 17:00:00,email,5,0.6,22.0,1,3,0.3333333333333333,38.0,1,6,0.6666666666666666,43.0,1,4,0.0,72.0,1,8,0.125,17.0,1,5,endocrinology,high_value,TERR_39,private_practice,2.4,False,Digital-Heavy,0.1535,3,Other
254,2026-01-03 17:00:00,digital_ad,5,0.6,22.0,1,3,0.3333333333333333,38.0,1,6,0.6666666666666666,43.0,1,4,0.0,72.0,1,8,0.125,17.0,1,5,endocrinology,high_value,TERR_39,private_practice,2.4,False,Digital-Heavy,0.0727,4,Other
255,2026-01-03 17:00:00,rep_visit,2,0.0,40.0,1,2,1.0,190.0,1,3,0.3333333333333333,52.0,1,2,0.0,60.0,1,4,0.75,95.0,1,5,endocrinology,low_value,TERR_02,clinic,5.2,False,Mixed,0.6223,0,Primary
255,2026-01-03 17:00:00,phone_call,2,0.0,40.0,1,2,1.0,190.0,1,3,0.3333333333333333,52.0,1,2,0.0,60.0,1,4,0.75,95.0,1,5,endocrinology,low_value,TERR_02,clinic,5.2,False,Mixed,0.4455,1,Secondary
255,2026-01-03 17:00:00,webinar,2,0.0,40.0,1,2,1.0,190.0,1,3,0.3333333333333333,52.0,1,2,0.0,60.0,1,4,0.75,95.0,1,5,endocrinology,low_value,TERR_02,clinic,5.2,False,Mixed,0.429,2,Supporting
255,2026-01-03 17:00:00,email,2,0.0,40.0,1,2,1.0,190.0,1,3,0.3333333333333333,52.0,1,2,0.0,60.0,1,4,0.75,95.0,1,5,endocrinology,low_value,TERR_02,clinic,5.2,False,Mixed,0.2331,3,Other
255,2026-01-03 17:00:00,digital_ad,2,0.0,40.0,1,2,1.0,190.0,1,3,0.3333333333333333,52.0,1,2,0.0,60.0,1,4,0.75,95.0,1,5,endocrinology,low_value,TERR_02,clinic,5.2,False,Mixed,0.1368,4,Other
256,2026-01-03 17:00:00,rep_visit,8,0.25,108.0,1,2,0.0,169.0,1,4,1.0,53.0,1,4,0.25,29.0,1,6,0.3333333333333333,45.0,1,5,dermatology,medium_value,TERR_12,private_practice,2.7,False,In-Person-Heavy,0.6061,0,Primary
256,2026-01-03 17:00:00,webinar,8,0.25,108.0,1,2,0.0,169.0,1,4,1.0,53.0,1,4,0.25,29.0,1,6,0.3333333333333333,45.0,1,5,dermatology,medium_value,TERR_12,private_practice,2.7,False,In-Person-Heavy,0.3719,1,Secondary
256,2026-01-03 17:00:00,phone_call,8,0.25,108.0,1,2,0.0,169.0,1,4,1.0,53.0,1,4,0.25,29.0,1,6,0.3333333333333333,45.0,1,5,dermatology,medium_value,TERR_12,private_practice,2.7,False,In-Person-Heavy,0.3209,2,Supporting
256,2026-01-03 17:00:00,email,8,0.25,108.0,1,2,0.0,169.0,1,4,1.0,53.0,1,4,0.25,29.0,1,6,0.3333333333333333,45.0,1,5,dermatology,medium_value,TERR_12,private_practice,2.7,False,In-Person-Heavy,0.2251,3,Other
256,2026-01-03 17:00:00,digital_ad,8,0.25,108.0,1,2,0.0,169.0,1,4,1.0,53.0,1,4,0.25,29.0,1,6,0.3333333333333333,45.0,1,5,dermatology,medium_value,TERR_12,private_practice,2.7,False,In-Person-Heavy,0.1076,4,Other
257,2026-01-03 17:00:00,rep_visit,11,0.2727272727272727,29.0,1,3,0.3333333333333333,73.0,1,3,0.0,173.0,1,9,0.1111111111111111,4.0,1,2,0.5,64.0,1,5,dermatology,medium_value,TERR_16,private_practice,2.6,False,Digital-Heavy,0.2132,0,Primary
257,2026-01-03 17:00:00,webinar,11,0.2727272727272727,29.0,1,3,0.3333333333333333,73.0,1,3,0.0,173.0,1,9,0.1111111111111111,4.0,1,2,0.5,64.0,1,5,dermatology,medium_value,TERR_16,private_practice,2.6,False,Digital-Heavy,0.1697,1,Secondary
257,2026-01-03 17:00:00,phone_call,11,0.2727272727272727,29.0,1,3,0.3333333333333333,73.0,1,3,0.0,173.0,1,9,0.1111111111111111,4.0,1,2,0.5,64.0,1,5,dermatology,medium_value,TERR_16,private_practice,2.6,False,Digital-Heavy,0.1656,2,Supporting
257,2026-01-03 17:00:00,email,11,0.2727272727272727,29.0,1,3,0.3333333333333333,73.0,1,3,0.0,173.0,1,9,0.1111111111111111,4.0,1,2,0.5,64.0,1,5,dermatology,medium_value,TERR_16,private_practice,2.6,False,Digital-Heavy,0.1488,3,Other
257,2026-01-03 17:00:00,digital_ad,11,0.2727272727272727,29.0,1,3,0.3333333333333333,73.0,1,3,0.0,173.0,1,9,0.1111111111111111,4.0,1,2,0.5,64.0,1,5,dermatology,medium_value,TERR_16,private_practice,2.6,False,Digital-Heavy,0.097,4,Other
258,2026-01-03 17:00:00,rep_visit,4,0.5,18.0,1,1,0.0,343.0,1,1,0.0,114.0,1,3,0.0,2.0,1,4,0.25,121.0,1,5,dermatology,low_value,TERR_01,private_practice,2.0,False,In-Person-Heavy,0.1802,0,Primary
258,2026-01-03 17:00:00,webinar,4,0.5,18.0,1,1,0.0,343.0,1,1,0.0,114.0,1,3,0.0,2.0,1,4,0.25,121.0,1,5,dermatology,low_value,TERR_01,private_practice,2.0,False,In-Person-Heavy,0.1346,1,Secondary
258,2026-01-03 17:00:00,email,4,0.5,18.0,1,1,0.0,343.0,1,1,0.0,114.0,1,3,0.0,2.0,1,4,0.25,121.0,1,5,dermatology,low_value,TERR_01,private_practice,2.0,False,In-Person-Heavy,0.1344,2,Supporting
258,2026-01-03 17:00:00,phone_call,4,0.5,18.0,1,1,0.0,343.0,1,1,0.0,114.0,1,3,0.0,2.0,1,4,0.25,121.0,1,5,dermatology,low_value,TERR_01,private_practice,2.0,False,In-Person-Heavy,0.1292,3,Other
258,2026-01-03 17:00:00,digital_ad,4,0.5,18.0,1,1,0.0,343.0,1,1,0.0,114.0,1,3,0.0,2.0,1,4,0.25,121.0,1,5,dermatology,low_value,TERR_01,private_practice,2.0,False,In-Person-Heavy,0.0899,4,Other
259,2026-01-03 17:00:00,rep_visit,3,0.0,64.0,1,0,0.0,,0,6,0.5,23.0,1,4,0.0,8.0,1,4,0.0,17.0,1,4,endocrinology,low_value,TERR_28,clinic,0.6,False,In-Person-Heavy,0.4422,0,Primary
259,2026-01-03 17:00:00,webinar,3,0.0,64.0,1,0,0.0,,0,6,0.5,23.0,1,4,0.0,8.0,1,4,0.0,17.0,1,4,endocrinology,low_value,TERR_28,clinic,0.6,False,In-Person-Heavy,0.1919,1,Secondary
259,2026-01-03 17:00:00,phone_call,3,0.0,64.0,1,0,0.0,,0,6,0.5,23.0,1,4,0.0,8.0,1,4,0.0,17.0,1,4,endocrinology,low_value,TERR_28,clinic,0.6,False,In-Person-Heavy,0.1906,2,Supporting
259,2026-01-03 17:00:00,email,3,0.0,64.0,1,0,0.0,,0,6,0.5,23.0,1,4,0.0,8.0,1,4,0.0,17.0,1,4,endocrinology,low_value,TERR_28,clinic,0.6,False,In-Person-Heavy,0.1323,3,Other
259,2026-01-03 17:00:00,digital_ad,3,0.0,64.0,1,0,0.0,,0,6,0.5,23.0,1,4,0.0,8.0,1,4,0.0,17.0,1,4,endocrinology,low_value,TERR_28,clinic,0.6,False,In-Person-Heavy,0.0833,4,Other
260,2026-01-03 17:00:00,rep_visit,4,0.0,184.0,1,2,0.0,116.0,1,15,0.8,23.0,1,3,0.0,2.0,1,10,0.4,79.0,1,5,dermatology,high_value,TERR_49,private_practice,0.8,False,Mixed,0.5003,0,Primary
260,2026-01-03 17:00:00,phone_call,4,0.0,184.0,1,2,0.0,116.0,1,15,0.8,23.0,1,3,0.0,2.0,1,10,0.4,79.0,1,5,dermatology,high_value,TERR_49,private_practice,0.8,False,Mixed,0.2396,1,Secondary
260,2026-01-03 17:00:00,webinar,4,0.0,184.0,1,2,0.0,116.0,1,15,0.8,23.0,1,3,0.0,2.0,1,10,0.4,79.0,1,5,dermatology,high_value,TERR_49,private_practice,0.8,False,Mixed,0.2128,2,Supporting
260,2026-01-03 17:00:00,email,4,0.0,184.0,1,2,0.0,116.0,1,15,0.8,23.0,1,3,0.0,2.0,1,10,0.4,79.0,1,5,dermatology,high_value,TERR_49,private_practice,0.8,False,Mixed,0.1494,3,Other
260,2026-01-03 17:00:00,digital_ad,4,0.0,184.0,1,2,0.0,116.0,1,15,0.8,23.0,1,3,0.0,2.0,1,10,0.4,79.0,1,5,dermatology,high_value,TERR_49,private_practice,0.8,False,Mixed,0.1076,4,Other
261,2026-01-03 17:00:00,rep_visit,7,0.0,30.0,1,3,0.0,113.0,1,5,0.6,80.0,1,4,0.25,22.0,1,9,0.1111111111111111,5.0,1,5,endocrinology,low_value,TERR_20,private_practice,2.5,False,Digital-Heavy,0.2747,0,Primary
261,2026-01-03 17:00:00,phone_call,7,0.0,30.0,1,3,0.0,113.0,1,5,0.6,80.0,1,4,0.25,22.0,1,9,0.1111111111111111,5.0,1,5,endocrinology,low_value,TERR_20,private_practice,2.5,False,Digital-Heavy,0.1357,1,Secondary
261,2026-01-03 17:00:00,webinar,7,0.0,30.0,1,3,0.0,113.0,1,5,0.6,80.0,1,4,0.25,22.0,1,9,0.1111111111111111,5.0,1,5,endocrinology,low_value,TERR_20,private_practice,2.5,False,Digital-Heavy,0.1291,2,Supporting
261,2026-01-03 17:00:00,email,7,0.0,30.0,1,3,0.0,113.0,1,5,0.6,80.0,1,4,0.25,22.0,1,9,0.1111111111111111,5.0,1,5,endocrinology,low_value,TERR_20,private_practice,2.5,False,Digital-Heavy,0.1167,3,Other
261,2026-01-03 17:00:00,digital_ad,7,0.0,30.0,1,3,0.0,113.0,1,5,0.6,80.0,1,4,0.25,22.0,1,9,0.1111111111111111,5.0,1,5,endocrinology,low_value,TERR_20,private_practice,2.5,False,Digital-Heavy,0.0856,4,Other
262,2026-01-03 17:00:00,rep_visit,0,0.0,,0,6,0.16666666666666666,92.0,1,0,0.0,,0,2,0.0,57.0,1,0,0.0,,0,2,oncology,low_value,TERR_26,hospital,6.3,True,Mixed,0.5757,0,Primary
262,2026-01-03 17:00:00,webinar,0,0.0,,0,6,0.16666666666666666,92.0,1,0,0.0,,0,2,0.0,57.0,1,0,0.0,,0,2,oncology,low_value,TERR_26,hospital,6.3,True,Mixed,0.3949,1,Secondary
262,2026-01-03 17:00:00,phone_call,0,0.0,,0,6,0.16666666666666666,92.0,1,0,0.0,,0,2,0.0,57.0,1,0,0.0,,0,2,oncology,low_value,TERR_26,hospital,6.3,True,Mixed,0.3713,2,Supporting
262,2026-01-03 17:00:00,email,0,0.0,,0,6,0.16666666666666666,92.0,1,0,0.0,,0,2,0.0,57.0,1,0,0.0,,0,2,oncology,low_value,TERR_26,hospital,6.3,True,Mixed,0.2724,3,Other
262,2026-01-03 17:00:00,digital_ad,0,0.0,,0,6,0.16666666666666666,92.0,1,0,0.0,,0,2,0.0,57.0,1,0,0.0,,0,2,oncology,low_value,TERR_26,hospital,6.3,True,Mixed,0.1171,4,Other
263,2026-01-03 17:00:00,rep_visit,4,0.0,12.0,1,4,0.75,131.0,1,3,0.0,165.0,1,1,0.0,82.0,1,2,1.0,208.0,1,5,primary_care,low_value,TERR_49,private_practice,2.5,False,In-Person-Heavy,0.3433,0,Primary
263,2026-01-03 17:00:00,webinar,4,0.0,12.0,1,4,0.75,131.0,1,3,0.0,165.0,1,1,0.0,82.0,1,2,1.0,208.0,1,5,primary_care,low_value,TERR_49,private_practice,2.5,False,In-Person-Heavy,0.2366,1,Secondary
263,2026-01-03 17:00:00,phone_call,4,0.0,12.0,1,4,0.75,131.0,1,3,0.0,165.0,1,1,0.0,82.0,1,2,1.0,208.0,1,5,primary_care,low_value,TERR_49,private_practice,2.5,False,In-Person-Heavy,0.2152,2,Supporting
263,2026-01-03 17:00:00,email,4,0.0,12.0,1,4,0.75,131.0,1,3,0.0,165.0,1,1,0.0,82.0,1,2,1.0,208.0,1,5,primary_care,low_value,TERR_49,private_practice,2.5,False,In-Person-Heavy,0.1631,3,Other
263,2026-01-03 17:00:00,digital_ad,4,0.0,12.0,1,4,0.75,131.0,1,3,0.0,165.0,1,1,0.0,82.0,1,2,1.0,208.0,1,5,primary_care,low_value,TERR_49,private_practice,2.5,False,In-Person-Heavy,0.1168,4,Other
264,2026-01-03 17:00:00,rep_visit,5,0.0,89.0,1,2,0.0,199.0,1,9,0.1111111111111111,40.0,1,4,0.25,82.0,1,7,0.0,18.0,1,5,endocrinology,high_value,TERR_24,private_practice,1.6,False,Digital-Heavy,0.4209,0,Primary
264,2026-01-03 17:00:00,phone_call,5,0.0,89.0,1,2,0.0,199.0,1,9,0.1111111111111111,40.0,1,4,0.25,82.0,1,7,0.0,18.0,1,5,endocrinology,high_value,TERR_24,private_practice,1.6,False,Digital-Heavy,0.2792,1,Secondary
264,2026-01-03 17:00:00,webinar,5,0.0,89.0,1,2,0.0,199.0,1,9,0.1111111111111111,40.0,1,4,0.25,82.0,1,7,0.0,18.0,1,5,endocrinology,high_value,TERR_24,private_practice,1.6,False,Digital-Heavy,0.2361,2,Supporting
264,2026-01-03 17:00:00,email,5,0.0,89.0,1,2,0.0,199.0,1,9,0.1111111111111111,40.0,1,4,0.25,82.0,1,7,0.0,18.0,1,5,endocrinology,high_value,TERR_24,private_practice,1.6,False,Digital-Heavy,0.1387,3,Other
264,2026-01-03 17:00:00,digital_ad,5,0.0,89.0,1,2,0.0,199.0,1,9,0.1111111111111111,40.0,1,4,0.25,82.0,1,7,0.0,18.0,1,5,endocrinology,high_value,TERR_24,private_practice,1.6,False,Digital-Heavy,0.1226,4,Other
265,2026-01-03 17:00:00,rep_visit,8,0.125,17.0,1,2,0.0,1.0,1,0,0.0,,0,6,0.16666666666666666,50.0,1,2,0.5,89.0,1,4,oncology,medium_value,TERR_43,hospital,0.5,False,Mixed,0.189,0,Primary
265,2026-01-03 17:00:00,webinar,8,0.125,17.0,1,2,0.0,1.0,1,0,0.0,,0,6,0.16666666666666666,50.0,1,2,0.5,89.0,1,4,oncology,medium_value,TERR_43,hospital,0.5,False,Mixed,0.1447,1,Secondary
265,2026-01-03 17:00:00,phone_call,8,0.125,17.0,1,2,0.0,1.0,1,0,0.0,,0,6,0.16666666666666666,50.0,1,2,0.5,89.0,1,4,oncology,medium_value,TERR_43,hospital,0.5,False,Mixed,0.1189,2,Supporting
265,2026-01-03 17:00:00,email,8,0.125,17.0,1,2,0.0,1.0,1,0,0.0,,0,6,0.16666666666666666,50.0,1,2,0.5,89.0,1,4,oncology,medium_value,TERR_43,hospital,0.5,False,Mixed,0.1095,3,Other
265,2026-01-03 17:00:00,digital_ad,8,0.125,17.0,1,2,0.0,1.0,1,0,0.0,,0,6,0.16666666666666666,50.0,1,2,0.5,89.0,1,4,oncology,medium_value,TERR_43,hospital,0.5,False,Mixed,0.1,4,Other
266,2026-01-03 17:00:00,rep_visit,5,0.0,50.0,1,3,0.3333333333333333,288.0,1,1,1.0,330.0,1,3,0.0,74.0,1,1,0.0,170.0,1,5,endocrinology,low_value,TERR_45,clinic,5.5,False,In-Person-Heavy,0.3744,0,Primary
266,2026-01-03 17:00:00,webinar,5,0.0,50.0,1,3,0.3333333333333333,288.0,1,1,1.0,330.0,1,3,0.0,74.0,1,1,0.0,170.0,1,5,endocrinology,low_value,TERR_45,clinic,5.5,False,In-Person-Heavy,0.2067,1,Secondary
266,2026-01-03 17:00:00,phone_call,5,0.0,50.0,1,3,0.3333333333333333,288.0,1,1,1.0,330.0,1,3,0.0,74.0,1,1,0.0,170.0,1,5,endocrinology,low_value,TERR_45,clinic,5.5,False,In-Person-Heavy,0.1819,2,Supporting
266,2026-01-03 17:00:00,email,5,0.0,50.0,1,3,0.3333333333333333,288.0,1,1,1.0,330.0,1,3,0.0,74.0,1,1,0.0,170.0,1,5,endocrinology,low_value,TERR_45,clinic,5.5,False,In-Person-Heavy,0.1614,3,Other
266,2026-01-03 17:00:00,digital_ad,5,0.0,50.0,1,3,0.3333333333333333,288.0,1,1,1.0,330.0,1,3,0.0,74.0,1,1,0.0,170.0,1,5,endocrinology,low_value,TERR_45,clinic,5.5,False,In-Person-Heavy,0.11,4,Other
267,2026-01-03 17:00:00,rep_visit,4,0.25,172.0,1,5,0.0,46.0,1,5,0.4,32.0,1,6,0.0,24.0,1,12,0.4166666666666667,9.0,1,5,oncology,high_value,TERR_05,hospital,1.9,False,Digital-Heavy,0.4045,0,Primary
267,2026-01-03 17:00:00,phone_call,4,0.25,172.0,1,5,0.0,46.0,1,5,0.4,32.0,1,6,0.0,24.0,1,12,0.4166666666666667,9.0,1,5,oncology,high_value,TERR_05,hospital,1.9,False,Digital-Heavy,0.2294,1,Secondary
267,2026-01-03 17:00:00,webinar,4,0.25,172.0,1,5,0.0,46.0,1,5,0.4,32.0,1,6,0.0,24.0,1,12,0.4166666666666667,9.0,1,5,oncology,high_value,TERR_05,hospital,1.9,False,Digital-Heavy,0.1828,2,Supporting
267,2026-01-03 17:00:00,email,4,0.25,172.0,1,5,0.0,46.0,1,5,0.4,32.0,1,6,0.0,24.0,1,12,0.4166666666666667,9.0,1,5,oncology,high_value,TERR_05,hospital,1.9,False,Digital-Heavy,0.131,3,Other
267,2026-01-03 17:00:00,digital_ad,4,0.25,172.0,1,5,0.0,46.0,1,5,0.4,32.0,1,6,0.0,24.0,1,12,0.4166666666666667,9.0,1,5,oncology,high_value,TERR_05,hospital,1.9,False,Digital-Heavy,0.0813,4,Other
268,2026-01-03 17:00:00,rep_visit,3,0.0,260.0,1,3,0.0,86.0,1,1,0.0,3.0,1,3,0.0,72.0,1,5,0.2,9.0,1,5,oncology,medium_value,TERR_43,cancer_center,2.7,False,In-Person-Heavy,0.1896,0,Primary
268,2026-01-03 17:00:00,phone_call,3,0.0,260.0,1,3,0.0,86.0,1,1,0.0,3.0,1,3,0.0,72.0,1,5,0.2,9.0,1,5,oncology,medium_value,TERR_43,cancer_center,2.7,False,In-Person-Heavy,0.118,1,Secondary
268,2026-01-03 17:00:00,email,3,0.0,260.0,1,3,0.0,86.0,1,1,0.0,3.0,1,3,0.0,72.0,1,5,0.2,9.0,1,5,oncology,medium_value,TERR_43,cancer_center,2.7,False,In-Person-Heavy,0.1024,2,Supporting
268,2026-01-03 17:00:00,webinar,3,0.0,260.0,1,3,0.0,86.0,1,1,0.0,3.0,1,3,0.0,72.0,1,5,0.2,9.0,1,5,oncology,medium_value,TERR_43,cancer_center,2.7,False,In-Person-Heavy,0.1012,3,Other
268,2026-01-03 17:00:00,digital_ad,3,0.0,260.0,1,3,0.0,86.0,1,1,0.0,3.0,1,3,0.0,72.0,1,5,0.2,9.0,1,5,oncology,medium_value,TERR_43,cancer_center,2.7,False,In-Person-Heavy,0.0713,4,Other
269,2026-01-03 17:00:00,rep_visit,6,0.16666666666666666,22.0,1,5,0.6,95.0,1,3,0.6666666666666666,15.0,1,6,0.3333333333333333,78.0,1,6,0.16666666666666666,52.0,1,5,oncology,medium_value,TERR_27,hospital,1.5,False,Mixed,0.4527,0,Primary
269,2026-01-03 17:00:00,webinar,6,0.16666666666666666,22.0,1,5,0.6,95.0,1,3,0.6666666666666666,15.0,1,6,0.3333333333333333,78.0,1,6,0.16666666666666666,52.0,1,5,oncology,medium_value,TERR_27,hospital,1.5,False,Mixed,0.2739,1,Secondary
269,2026-01-03 17:00:00,phone_call,6,0.16666666666666666,22.0,1,5,0.6,95.0,1,3,0.6666666666666666,15.0,1,6,0.3333333333333333,78.0,1,6,0.16666666666666666,52.0,1,5,oncology,medium_value,TERR_27,hospital,1.5,False,Mixed,0.222,2,Supporting
269,2026-01-03 17:00:00,email,6,0.16666666666666666,22.0,1,5,0.6,95.0,1,3,0.6666666666666666,15.0,1,6,0.3333333333333333,78.0,1,6,0.16666666666666666,52.0,1,5,oncology,medium_value,TERR_27,hospital,1.5,False,Mixed,0.1565,3,Other
269,2026-01-03 17:00:00,digital_ad,6,0.16666666666666666,22.0,1,5,0.6,95.0,1,3,0.6666666666666666,15.0,1,6,0.3333333333333333,78.0,1,6,0.16666666666666666,52.0,1,5,oncology,medium_value,TERR_27,hospital,1.5,False,Mixed,0.0939,4,Other
270,2026-01-03 17:00:00,rep_visit,3,0.6666666666666666,87.0,1,3,0.0,138.0,1,7,0.5714285714285714,23.0,1,1,0.0,322.0,1,11,0.45454545454545453,8.0,1,5,primary_care,low_value,TERR_19,clinic,3.6,False,Digital-Heavy,0.5261,0,Primary
270,2026-01-03 17:00:00,phone_call,3,0.6666666666666666,87.0,1,3,0.0,138.0,1,7,0.5714285714285714,23.0,1,1,0.0,322.0,1,11,0.45454545454545453,8.0,1,5,primary_care,low_value,TERR_19,clinic,3.6,False,Digital-Heavy,0.2439,1,Secondary
270,2026-01-03 17:00:00,webinar,3,0.6666666666666666,87.0,1,3,0.0,138.0,1,7,0.5714285714285714,23.0,1,1,0.0,322.0,1,11,0.45454545454545453,8.0,1,5,primary_care,low_value,TERR_19,clinic,3.6,False,Digital-Heavy,0.2078,2,Supporting
270,2026-01-03 17:00:00,email,3,0.6666666666666666,87.0,1,3,0.0,138.0,1,7,0.5714285714285714,23.0,1,1,0.0,322.0,1,11,0.45454545454545453,8.0,1,5,primary_care,low_value,TERR_19,clinic,3.6,False,Digital-Heavy,0.2056,3,Other
270,2026-01-03 17:00:00,digital_ad,3,0.6666666666666666,87.0,1,3,0.0,138.0,1,7,0.5714285714285714,23.0,1,1,0.0,322.0,1,11,0.45454545454545453,8.0,1,5,primary_care,low_value,TERR_19,clinic,3.6,False,Digital-Heavy,0.1054,4,Other
271,2026-01-03 17:00:00,rep_visit,5,0.4,51.0,1,2,0.5,15.0,1,0,0.0,,0,4,0.25,38.0,1,3,0.0,47.0,1,4,dermatology,medium_value,TERR_06,clinic,1.3,False,Digital-Heavy,0.3419,0,Primary
271,2026-01-03 17:00:00,webinar,5,0.4,51.0,1,2,0.5,15.0,1,0,0.0,,0,4,0.25,38.0,1,3,0.0,47.0,1,4,dermatology,medium_value,TERR_06,clinic,1.3,False,Digital-Heavy,0.2075,1,Secondary
271,2026-01-03 17:00:00,phone_call,5,0.4,51.0,1,2,0.5,15.0,1,0,0.0,,0,4,0.25,38.0,1,3,0.0,47.0,1,4,dermatology,medium_value,TERR_06,clinic,1.3,False,Digital-Heavy,0.1418,2,Supporting
271,2026-01-03 17:00:00,email,5,0.4,51.0,1,2,0.5,15.0,1,0,0.0,,0,4,0.25,38.0,1,3,0.0,47.0,1,4,dermatology,medium_value,TERR_06,clinic,1.3,False,Digital-Heavy,0.1225,3,Other
271,2026-01-03 17:00:00,digital_ad,5,0.4,51.0,1,2,0.5,15.0,1,0,0.0,,0,4,0.25,38.0,1,3,0.0,47.0,1,4,dermatology,medium_value,TERR_06,clinic,1.3,False,Digital-Heavy,0.0894,4,Other
272,2026-01-03 17:00:00,rep_visit,7,0.7142857142857143,4.0,1,2,0.5,79.0,1,2,0.5,36.0,1,7,0.0,12.0,1,3,0.0,194.0,1,5,primary_care,low_value,TERR_09,private_practice,0.8,False,Digital-Heavy,0.1877,0,Primary
272,2026-01-03 17:00:00,email,7,0.7142857142857143,4.0,1,2,0.5,79.0,1,2,0.5,36.0,1,7,0.0,12.0,1,3,0.0,194.0,1,5,primary_care,low_value,TERR_09,private_practice,0.8,False,Digital-Heavy,0.1521,1,Secondary
272,2026-01-03 17:00:00,webinar,7,0.7142857142857143,4.0,1,2,0.5,79.0,1,2,0.5,36.0,1,7,0.0,12.0,1,3,0.0,194.0,1,5,primary_care,low_value,TERR_09,private_practice,0.8,False,Digital-Heavy,0.124,2,Supporting
