hcp_id,engagement_date,channel,engagement_successful
299,2025-05-27 08:00:00,phone_call,1
299,2025-06-18 08:00:00,rep_visit,0
299,2025-06-25 12:00:00,webinar,0
299,2025-07-18 12:00:00,digital_ad,0
299,2025-07-25 13:00:00,rep_visit,0
299,2025-07-31 17:00:00,rep_visit,0
299,2025-08-07 09:00:00,rep_visit,0
299,2025-08-13 11:00:00,phone_call,1
299,2025-08-25 14:00:00,phone_call,0
299,2025-09-05 15:00:00,phone_call,1
299,2025-09-09 11:00:00,rep_visit,0
299,2025-09-19 14:00:00,phone_call,1
299,2025-10-10 16:00:00,phone_call,0
299,2025-10-21 14:00:00,email,0
299,2025-10-27 11:00:00,webinar,0
299,2025-11-05 08:00:00,rep_visit,0
299,2025-11-10 12:00:00,webinar,0
299,2025-12-11 14:00:00,phone_call,1
299,2025-12-19 14:00:00,email,0
299,2025-12-31 12:00:00,digital_ad,0
300,2025-01-16 17:00:00,webinar,0
300,2025-01-21 15:00:00,webinar,0
300,2025-01-30 15:00:00,rep_visit,1
300,2025-02-11 14:00:00,webinar,1
300,2025-03-03 17:00:00,phone_call,1
300,2025-03-11 12:00:00,rep_visit,1
300,2025-03-17 16:00:00,rep_visit,1
300,2025-03-28 10:00:00,rep_visit,0
300,2025-04-01 08:00:00,rep_visit,0
300,2025-04-11 09:00:00,phone_call,0
300,2025-04-14 13:00:00,phone_call,0
300,2025-04-22 14:00:00,rep_visit,1
300,2025-05-07 17:00:00,phone_call,1
300,2025-05-16 17:00:00,rep_visit,1
300,2025-06-03 08:00:00,phone_call,0
300,2025-06-13 10:00:00,rep_visit,0
300,2025-07-09 09:00:00,rep_visit,1
300,2025-08-21 16:00:00,phone_call,1
300,2025-08-27 09:00:00,digital_ad,0
300,2025-09-03 17:00:00,phone_call,0
300,2025-09-10 15:00:00,phone_call,0
300,2025-09-23 12:00:00,digital_ad,0
300,2025-10-08 10:00:00,rep_visit,1
300,2025-10-13 09:00:00,phone_call,0
300,2025-10-24 15:00:00,webinar,0
300,2025-10-29 13:00:00,rep_visit,1
300,2025-12-15 13:00:00,rep_visit,1
300,2025-12-22 14:00:00,rep_visit,0
300,2026-01-01 10:00:00,webinar,0
301,2025-01-24 08:00:00,phone_call,1
301,2025-02-04 10:00:00,phone_call,1
301,2025-03-12 13:00:00,rep_visit,1
301,2025-03-17 11:00:00,webinar,0
301,2025-03-25 14:00:00,digital_ad,0
301,2025-04-04 17:00:00,phone_call,0
301,2025-04-24 08:00:00,rep_visit,1
301,2025-05-01 10:00:00,rep_visit,0
301,2025-05-19 12:00:00,phone_call,1
301,2025-05-29 16:00:00,phone_call,0
301,2025-06-02 11:00:00,rep_visit,0
301,2025-06-18 08:00:00,digital_ad,0
301,2025-07-02 10:00:00,phone_call,0
301,2025-07-17 12:00:00,email,0
301,2025-08-11 10:00:00,rep_visit,1
301,2025-09-04 08:00:00,phone_call,0
301,2025-10-17 13:00:00,rep_visit,1
301,2025-11-07 12:00:00,webinar,0
301,2025-11-11 16:00:00,rep_visit,0
301,2025-12-12 16:00:00,rep_visit,1
301,2025-12-26 14:00:00,phone_call,1
302,2025-01-24 12:00:00,email,0
302,2025-01-29 09:00:00,digital_ad,0
302,2025-03-07 09:00:00,phone_call,1
302,2025-04-03 17:00:00,digital_ad,1
302,2025-05-06 13:00:00,phone_call,0
302,2025-06-16 15:00:00,phone_call,0
302,2025-07-04 17:00:00,digital_ad,0
302,2025-07-11 13:00:00,webinar,0
302,2025-07-18 12:00:00,email,0
302,2025-08-15 13:00:00,phone_call,1
302,2025-08-26 08:00:00,digital_ad,0
302,2025-09-04 09:00:00,digital_ad,0
302,2025-10-10 09:00:00,digital_ad,0
302,2025-11-04 16:00:00,email,0
302,2025-12-31 15:00:00,phone_call,0
303,2025-01-17 16:00:00,rep_visit,1
303,2025-01-25 08:00:00,rep_visit,0
303,2025-02-08 08:00:00,rep_visit,0
303,2025-02-28 09:00:00,email,0
303,2025-03-03 08:00:00,digital_ad,0
303,2025-04-04 12:00:00,phone_call,1
303,2025-04-14 09:00:00,rep_visit,1
303,2025-05-05 16:00:00,email,1
303,2025-05-19 09:00:00,phone_call,0
303,2025-05-26 12:00:00,phone_call,0
303,2025-06-19 16:00:00,rep_visit,1
303,2025-07-01 14:00:00,rep_visit,0
303,2025-07-11 16:00:00,email,0
303,2025-07-14 08:00:00,email,0
303,2025-08-06 15:00:00,rep_visit,1
303,2025-08-28 14:00:00,email,0
303,2025-09-17 11:00:00,phone_call,1
303,2025-09-22 17:00:00,email,0
303,2025-10-08 16:00:00,digital_ad,0
303,2025-11-13 16:00:00,email,0
303,2025-12-02 15:00:00,digital_ad,1
303,2025-12-08 09:00:00,rep_visit,0
303,2025-12-15 13:00:00,digital_ad,0
303,2025-12-22 08:00:00,webinar,0
303,2025-12-30 09:00:00,phone_call,1
304,2025-01-16 10:00:00,webinar,0
304,2025-01-30 11:00:00,phone_call,0
304,2025-03-03 11:00:00,phone_call,0
304,2025-03-17 13:00:00,phone_call,0
304,2025-03-27 10:00:00,rep_visit,0
304,2025-04-03 12:00:00,rep_visit,0
304,2025-04-09 12:00:00,phone_call,0
304,2025-04-15 16:00:00,webinar,0
304,2025-04-29 12:00:00,rep_visit,1
304,2025-05-06 16:00:00,email,0
304,2025-05-15 08:00:00,phone_call,0
304,2025-05-21 11:00:00,email,0
304,2025-06-06 15:00:00,phone_call,0
304,2025-06-17 13:00:00,email,1
304,2025-07-02 10:00:00,email,0
304,2025-07-24 11:00:00,email,0
304,2025-07-29 10:00:00,rep_visit,0
304,2025-08-21 14:00:00,rep_visit,1
304,2025-09-03 09:00:00,email,0
304,2025-09-08 12:00:00,digital_ad,0
304,2025-10-23 17:00:00,phone_call,0
304,2025-11-20 09:00:00,digital_ad,0
304,2025-11-24 11:00:00,digital_ad,0
304,2025-12-02 08:00:00,phone_call,0
304,2025-12-11 11:00:00,email,0
304,2025-12-19 14:00:00,email,0
304,2025-12-23 15:00:00,email,0
305,2025-01-21 14:00:00,email,0
305,2025-02-08 14:00:00,email,0
305,2025-02-15 09:00:00,email,0
305,2025-03-12 08:00:00,digital_ad,1
305,2025-03-17 12:00:00,email,0
305,2025-03-25 10:00:00,email,0
305,2025-04-01 14:00:00,phone_call,0
305,2025-04-18 12:00:00,email,0
305,2025-04-28 14:00:00,email,0
305,2025-05-15 15:00:00,webinar,1
305,2025-05-22 14:00:00,digital_ad,0
305,2025-05-29 08:00:00,email,0
305,2025-06-20 17:00:00,webinar,1
305,2025-07-22 12:00:00,digital_ad,0
305,2025-08-12 08:00:00,phone_call,0
305,2025-09-02 08:00:00,email,0
305,2025-10-21 09:00:00,email,0
305,2025-12-03 11:00:00,email,0
305,2025-12-22 12:00:00,digital_ad,0
306,2025-02-26 08:00:00,digital_ad,0
306,2025-03-26 13:00:00,webinar,1
306,2025-06-11 14:00:00,digital_ad,0
306,2025-07-01 09:00:00,webinar,0
306,2025-08-26 12:00:00,webinar,0
306,2025-09-18 14:00:00,rep_visit,0
307,2025-02-15 14:00:00,digital_ad,0
307,2025-02-18 12:00:00,phone_call,0
307,2025-03-14 14:00:00,email,0
307,2025-05-16 12:00:00,email,0
307,2025-05-20 14:00:00,digital_ad,0
307,2025-05-28 09:00:00,email,0
307,2025-06-05 11:00:00,webinar,1
307,2025-06-25 17:00:00,digital_ad,0
307,2025-07-21 17:00:00,webinar,1
307,2025-08-05 11:00:00,phone_call,0
307,2025-09-02 15:00:00,email,0
307,2025-10-20 16:00:00,rep_visit,0
307,2025-11-24 15:00:00,rep_visit,0
308,2025-01-14 09:00:00,email,0
308,2025-02-04 13:00:00,digital_ad,0
308,2025-03-10 14:00:00,rep_visit,1
308,2025-03-19 13:00:00,webinar,0
308,2025-03-24 12:00:00,rep_visit,0
308,2025-04-17 14:00:00,digital_ad,0
308,2025-05-12 13:00:00,webinar,0
308,2025-05-23 17:00:00,webinar,1
308,2025-05-28 12:00:00,digital_ad,0
308,2025-06-06 08:00:00,phone_call,0
308,2025-06-12 13:00:00,rep_visit,0
308,2025-07-03 11:00:00,digital_ad,0
308,2025-07-11 09:00:00,phone_call,0
308,2025-07-14 14:00:00,rep_visit,0
308,2025-07-21 14:00:00,phone_call,0
308,2025-08-06 09:00:00,email,0
308,2025-08-12 16:00:00,phone_call,0
308,2025-08-22 09:00:00,webinar,0
308,2025-08-27 17:00:00,phone_call,0
308,2025-09-12 13:00:00,rep_visit,0
308,2025-09-15 15:00:00,webinar,0
308,2025-10-01 11:00:00,phone_call,0
308,2025-10-20 15:00:00,rep_visit,1
308,2025-11-06 09:00:00,webinar,0
308,2025-11-26 10:00:00,phone_call,0
308,2026-01-01 14:00:00,rep_visit,0
309,2025-01-18 17:00:00,phone_call,1
309,2025-01-31 11:00:00,digital_ad,1
309,2025-03-05 17:00:00,digital_ad,0
309,2025-03-11 11:00:00,email,1
309,2025-03-28 10:00:00,email,0
309,2025-04-01 14:00:00,email,0
309,2025-04-18 11:00:00,digital_ad,0
309,2025-04-25 13:00:00,webinar,1
309,2025-04-29 16:00:00,email,1
309,2025-05-06 10:00:00,rep_visit,0
309,2025-05-21 15:00:00,digital_ad,0
309,2025-06-13 11:00:00,digital_ad,1
309,2025-06-18 15:00:00,email,0
309,2025-06-24 17:00:00,digital_ad,0
309,2025-07-09 08:00:00,phone_call,1
309,2025-07-16 08:00:00,digital_ad,0
309,2025-07-29 11:00:00,email,0
309,2025-08-12 16:00:00,email,1
309,2025-08-19 15:00:00,rep_visit,0
309,2025-08-27 11:00:00,digital_ad,0
309,2025-09-01 09:00:00,phone_call,0
309,2025-09-18 12:00:00,rep_visit,0
309,2025-09-29 14:00:00,digital_ad,0
309,2025-10-08 16:00:00,email,0
309,2025-10-22 13:00:00,digital_ad,0
309,2025-10-28 17:00:00,email,0
309,2025-11-04 12:00:00,digital_ad,0
309,2025-11-18 14:00:00,email,1
309,2025-11-28 14:00:00,digital_ad,0
309,2025-12-02 14:00:00,rep_visit,0
309,2025-12-09 09:00:00,rep_visit,0
309,2025-12-18 15:00:00,email,0
309,2025-12-30 10:00:00,email,0
310,2025-01-16 13:00:00,webinar,1
310,2025-01-21 12:00:00,rep_visit,0
310,2025-01-30 14:00:00,webinar,0
310,2025-02-08 13:00:00,phone_call,0
310,2025-02-14 11:00:00,rep_visit,0
310,2025-03-07 15:00:00,webinar,1
310,2025-04-25 14:00:00,rep_visit,1
310,2025-05-02 17:00:00,webinar,0
310,2025-05-09 14:00:00,phone_call,1
310,2025-05-30 10:00:00,phone_call,0
310,2025-06-11 08:00:00,phone_call,1
310,2025-06-18 10:00:00,digital_ad,0
310,2025-07-02 12:00:00,webinar,0
310,2025-07-10 14:00:00,phone_call,0
310,2025-07-21 17:00:00,phone_call,1
310,2025-07-31 10:00:00,phone_call,1
310,2025-08-18 10:00:00,phone_call,0
310,2025-09-05 13:00:00,rep_visit,1
310,2025-10-10 12:00:00,email,0
310,2025-10-13 08:00:00,email,1
310,2025-10-20 17:00:00,email,0
310,2025-10-29 15:00:00,email,0
310,2025-11-13 10:00:00,phone_call,0
310,2025-12-10 14:00:00,rep_visit,1
310,2025-12-16 16:00:00,phone_call,0
310,2025-12-26 15:00:00,phone_call,0
310,2026-01-02 11:00:00,phone_call,0
311,2025-01-17 11:00:00,email,1
311,2025-01-31 11:00:00,phone_call,0
311,2025-02-18 15:00:00,email,0
311,2025-03-13 12:00:00,email,0
311,2025-03-18 14:00:00,webinar,0
311,2025-03-25 12:00:00,webinar,0
311,2025-04-08 15:00:00,phone_call,1
311,2025-04-16 11:00:00,phone_call,0
311,2025-05-19 12:00:00,email,0
311,2025-05-27 17:00:00,phone_call,1
311,2025-06-23 13:00:00,rep_visit,1
311,2025-07-09 08:00:00,digital_ad,0
311,2025-08-05 11:00:00,email,1
311,2025-08-15 09:00:00,phone_call,0
311,2025-08-18 13:00:00,email,0
311,2025-09-19 09:00:00,phone_call,0
311,2025-11-14 15:00:00,email,0
311,2025-12-16 15:00:00,webinar,0
311,2025-12-25 11:00:00,phone_call,0
312,2025-01-21 14:00:00,rep_visit,1
312,2025-01-29 13:00:00,email,0
312,2025-02-12 15:00:00,rep_visit,0
312,2025-02-21 09:00:00,webinar,0
312,2025-03-06 12:00:00,email,0
312,2025-03-14 15:00:00,digital_ad,0
312,2025-04-14 11:00:00,digital_ad,0
312,2025-04-30 17:00:00,phone_call,1
312,2025-05-29 15:00:00,webinar,1
312,2025-06-24 13:00:00,rep_visit,1
312,2025-07-04 12:00:00,webinar,0
312,2025-07-29 09:00:00,webinar,0
312,2025-08-04 09:00:00,phone_call,0
312,2025-08-14 17:00:00,phone_call,1
312,2025-08-18 15:00:00,email,0
312,2025-08-27 10:00:00,webinar,0
312,2025-10-03 10:00:00,phone_call,0
312,2025-10-07 14:00:00,rep_visit,0
312,2025-10-30 17:00:00,rep_visit,1
312,2025-11-10 08:00:00,webinar,0
312,2025-11-27 16:00:00,rep_visit,1
312,2025-12-11 12:00:00,rep_visit,0
312,2025-12-19 17:00:00,email,0
312,2025-12-30 11:00:00,rep_visit,1
313,2025-01-18 12:00:00,phone_call,1
313,2025-02-08 16:00:00,rep_visit,1
313,2025-02-15 12:00:00,phone_call,0
313,2025-03-04 17:00:00,rep_visit,1
313,2025-03-11 09:00:00,webinar,0
313,2025-04-02 13:00:00,phone_call,0
313,2025-04-15 10:00:00,webinar,1
313,2025-04-24 13:00:00,webinar,0
313,2025-04-28 09:00:00,webinar,1
313,2025-05-19 12:00:00,rep_visit,1
313,2025-05-28 09:00:00,phone_call,0
313,2025-06-05 14:00:00,phone_call,0
313,2025-06-09 16:00:00,rep_visit,0
313,2025-06-16 11:00:00,rep_visit,0
313,2025-06-26 08:00:00,rep_visit,1
313,2025-07-02 12:00:00,rep_visit,1
313,2025-07-10 15:00:00,phone_call,1
313,2025-07-16 11:00:00,email,0
313,2025-07-21 09:00:00,phone_call,0
313,2025-07-29 16:00:00,rep_visit,1
313,2025-08-08 16:00:00,email,0
313,2025-08-12 17:00:00,phone_call,0
313,2025-08-28 14:00:00,phone_call,0
313,2025-09-03 14:00:00,webinar,0
313,2025-09-15 10:00:00,rep_visit,1
313,2025-10-09 10:00:00,phone_call,0
313,2025-10-14 10:00:00,phone_call,1
313,2025-10-22 10:00:00,webinar,1
313,2025-10-31 16:00:00,phone_call,0
313,2025-11-07 10:00:00,phone_call,0
313,2025-11-28 10:00:00,phone_call,0
313,2025-12-09 15:00:00,digital_ad,0
313,2025-12-18 15:00:00,phone_call,0
313,2025-12-22 12:00:00,phone_call,0
313,2025-12-30 11:00:00,rep_visit,1
314,2025-01-16 10:00:00,phone_call,0
314,2025-01-25 12:00:00,digital_ad,0
314,2025-02-01 17:00:00,email,0
314,2025-02-04 16:00:00,digital_ad,0
314,2025-02-15 16:00:00,email,0
314,2025-02-21 13:00:00,rep_visit,1
314,2025-03-06 16:00:00,email,1
314,2025-03-21 09:00:00,phone_call,0
314,2025-03-27 10:00:00,digital_ad,0
314,2025-03-31 11:00:00,phone_call,0
314,2025-04-14 17:00:00,digital_ad,0
314,2025-04-29 14:00:00,webinar,1
314,2025-05-08 15:00:00,webinar,0
314,2025-06-10 13:00:00,email,0
314,2025-06-16 11:00:00,rep_visit,0
314,2025-06-23 12:00:00,email,0
314,2025-07-04 08:00:00,digital_ad,0
314,2025-08-01 14:00:00,webinar,0
314,2025-08-07 10:00:00,email,0
314,2025-09-18 16:00:00,email,1
314,2025-09-29 12:00:00,email,0
314,2025-10-06 16:00:00,digital_ad,0
314,2025-10-17 14:00:00,email,1
314,2025-11-27 11:00:00,phone_call,0
314,2025-12-02 09:00:00,email,1
314,2025-12-10 11:00:00,email,1
314,2025-12-25 13:00:00,webinar,0
314,2026-01-01 09:00:00,digital_ad,0
315,2025-01-16 10:00:00,webinar,0
315,2025-01-23 11:00:00,email,1
315,2025-02-07 09:00:00,email,0
315,2025-02-13 15:00:00,digital_ad,0
315,2025-02-28 13:00:00,phone_call,0
315,2025-03-06 08:00:00,email,0
315,2025-03-24 10:00:00,digital_ad,0
315,2025-04-02 14:00:00,webinar,0
315,2025-04-11 13:00:00,email,0
315,2025-04-23 09:00:00,phone_call,0
315,2025-05-23 13:00:00,email,0
315,2025-05-26 08:00:00,webinar,0
315,2025-06-02 11:00:00,email,0
315,2025-06-19 15:00:00,phone_call,0
315,2025-07-02 16:00:00,webinar,1
315,2025-07-10 15:00:00,email,0
315,2025-07-18 08:00:00,email,0
315,2025-07-25 11:00:00,webinar,1
315,2025-07-30 15:00:00,email,0
315,2025-08-08 09:00:00,digital_ad,0
315,2025-08-11 17:00:00,digital_ad,0
315,2025-08-19 12:00:00,phone_call,1
315,2025-08-26 09:00:00,digital_ad,0
315,2025-09-03 09:00:00,email,0
315,2025-09-09 13:00:00,rep_visit,0
315,2025-09-19 13:00:00,digital_ad,0
315,2025-09-23 11:00:00,email,0
315,2025-10-17 16:00:00,phone_call,0
315,2025-10-28 14:00:00,digital_ad,0
315,2025-11-05 17:00:00,digital_ad,0
315,2025-12-03 13:00:00,digital_ad,1
315,2025-12-23 11:00:00,email,0
315,2025-12-29 10:00:00,digital_ad,0
316,2025-01-22 17:00:00,email,1
316,2025-01-28 11:00:00,phone_call,0
316,2025-02-28 16:00:00,webinar,1
316,2025-03-10 09:00:00,email,1
316,2025-04-07 08:00:00,email,1
316,2025-05-08 13:00:00,email,1
316,2025-05-13 08:00:00,phone_call,0
316,2025-05-20 14:00:00,webinar,1
316,2025-05-27 12:00:00,phone_call,0
316,2025-06-11 08:00:00,email,1
316,2025-06-24 11:00:00,digital_ad,0
316,2025-07-01 09:00:00,phone_call,0
316,2025-07-07 16:00:00,rep_visit,0
316,2025-08-14 12:00:00,phone_call,1
316,2025-08-18 13:00:00,webinar,0
316,2025-08-26 11:00:00,phone_call,0
316,2025-09-01 08:00:00,rep_visit,0
316,2025-10-15 15:00:00,digital_ad,0
316,2025-10-31 14:00:00,rep_visit,1
316,2025-11-04 15:00:00,webinar,0
316,2025-11-25 17:00:00,webinar,0
316,2025-12-11 14:00:00,email,1
316,2025-12-19 10:00:00,digital_ad,0
316,2025-12-25 17:00:00,rep_visit,1
316,2025-12-30 09:00:00,email,0
317,2025-01-14 17:00:00,rep_visit,0
317,2025-01-23 16:00:00,email,0
317,2025-01-29 16:00:00,rep_visit,0
317,2025-02-05 11:00:00,rep_visit,0
317,2025-02-28 13:00:00,rep_visit,1
317,2025-03-11 15:00:00,rep_visit,0
317,2025-04-02 16:00:00,email,1
317,2025-04-16 11:00:00,webinar,0
317,2025-05-01 08:00:00,phone_call,0
317,2025-05-12 14:00:00,phone_call,1
317,2025-05-23 14:00:00,phone_call,0
317,2025-05-27 16:00:00,email,0
317,2025-07-10 08:00:00,phone_call,1
317,2025-07-21 09:00:00,webinar,0
317,2025-07-30 11:00:00,email,1
317,2025-08-08 12:00:00,rep_visit,0
317,2025-08-11 14:00:00,phone_call,0
317,2025-08-22 11:00:00,rep_visit,0
317,2025-08-29 08:00:00,rep_visit,0
317,2025-09-02 11:00:00,webinar,0
317,2025-09-17 09:00:00,phone_call,1
317,2025-10-01 14:00:00,email,0
317,2025-10-29 12:00:00,phone_call,1
317,2025-11-11 15:00:00,digital_ad,0
317,2025-12-04 15:00:00,phone_call,0
317,2026-01-01 09:00:00,email,0
318,2025-02-18 16:00:00,email,0
318,2025-03-13 10:00:00,webinar,1
318,2025-04-04 11:00:00,rep_visit,1
318,2025-04-15 15:00:00,rep_visit,1
318,2025-04-24 15:00:00,phone_call,1
318,2025-06-12 09:00:00,rep_visit,1
318,2025-06-24 10:00:00,phone_call,0
318,2025-07-02 17:00:00,rep_visit,1
318,2025-07-15 13:00:00,webinar,0
318,2025-07-29 15:00:00,rep_visit,1
318,2025-08-04 14:00:00,phone_call,0
318,2025-09-10 13:00:00,phone_call,0
318,2025-09-17 08:00:00,rep_visit,0
318,2025-09-30 14:00:00,phone_call,0
318,2025-10-30 11:00:00,phone_call,0
318,2025-11-13 15:00:00,email,0
318,2025-12-10 17:00:00,rep_visit,1
318,2025-12-23 08:00:00,rep_visit,1
319,2025-02-14 10:00:00,rep_visit,0
319,2025-03-27 15:00:00,rep_visit,0
319,2025-05-08 17:00:00,rep_visit,0
319,2025-06-16 11:00:00,rep_visit,1
319,2025-07-07 13:00:00,digital_ad,0
319,2025-08-04 09:00:00,webinar,1
319,2025-08-27 11:00:00,rep_visit,1
319,2025-10-01 12:00:00,webinar,1
319,2025-11-14 15:00:00,rep_visit,1
319,2025-11-21 08:00:00,rep_visit,0
320,2025-01-17 15:00:00,phone_call,0
320,2025-01-24 13:00:00,phone_call,1
320,2025-02-05 15:00:00,phone_call,1
320,2025-02-19 10:00:00,phone_call,1
320,2025-02-28 16:00:00,phone_call,0
320,2025-03-25 14:00:00,rep_visit,1
320,2025-04-23 15:00:00,phone_call,1
320,2025-05-07 13:00:00,email,0
320,2025-07-10 17:00:00,phone_call,0
320,2025-07-31 08:00:00,phone_call,0
320,2025-08-13 14:00:00,rep_visit,1
320,2025-09-02 10:00:00,rep_visit,1
320,2025-09-16 16:00:00,rep_visit,1
320,2025-09-25 15:00:00,webinar,0
320,2025-10-03 17:00:00,webinar,0
320,2025-10-30 11:00:00,rep_visit,1
320,2025-12-19 16:00:00,rep_visit,1
320,2025-12-23 13:00:00,rep_visit,0
321,2025-01-21 08:00:00,email,0
321,2025-02-25 12:00:00,webinar,1
321,2025-03-21 16:00:00,email,0
321,2025-04-04 17:00:00,email,0
321,2025-04-16 17:00:00,digital_ad,0
321,2025-04-23 08:00:00,email,0
321,2025-05-13 09:00:00,email,0
321,2025-05-28 16:00:00,digital_ad,0
321,2025-06-04 12:00:00,rep_visit,0
321,2025-06-19 14:00:00,rep_visit,1
321,2025-08-07 14:00:00,webinar,1
321,2025-08-14 09:00:00,email,0
321,2025-08-28 14:00:00,phone_call,1
321,2025-09-12 16:00:00,webinar,1
321,2025-11-06 10:00:00,rep_visit,1
321,2025-11-20 10:00:00,webinar,1
321,2025-12-05 15:00:00,webinar,1
321,2025-12-10 09:00:00,phone_call,0
321,2025-12-23 10:00:00,email,0
322,2025-01-31 14:00:00,email,0
322,2025-02-06 10:00:00,email,0
322,2025-02-12 08:00:00,digital_ad,0
322,2025-02-22 13:00:00,email,0
322,2025-03-04 13:00:00,email,1
322,2025-03-10 14:00:00,phone_call,0
322,2025-03-17 14:00:00,email,0
322,2025-03-27 09:00:00,rep_visit,0
322,2025-04-04 08:00:00,email,1
322,2025-04-17 08:00:00,digital_ad,0
322,2025-04-23 16:00:00,digital_ad,0
322,2025-04-29 15:00:00,digital_ad,0
322,2025-05-15 10:00:00,rep_visit,0
322,2025-05-19 14:00:00,digital_ad,0
322,2025-06-09 13:00:00,email,1
322,2025-06-25 10:00:00,digital_ad,0
322,2025-07-03 14:00:00,phone_call,0
322,2025-07-09 14:00:00,digital_ad,0
322,2025-07-15 13:00:00,digital_ad,0
322,2025-08-11 13:00:00,email,0
322,2025-08-22 12:00:00,email,1
322,2025-09-03 14:00:00,digital_ad,0
322,2025-09-10 14:00:00,email,0
322,2025-09-18 13:00:00,webinar,0
322,2025-09-22 13:00:00,rep_visit,0
322,2025-10-08 08:00:00,email,0
322,2025-11-03 12:00:00,webinar,0
322,2025-11-12 13:00:00,webinar,0
322,2025-11-26 08:00:00,digital_ad,0
322,2025-12-09 08:00:00,digital_ad,0
322,2025-12-19 08:00:00,digital_ad,0
322,2025-12-24 13:00:00,webinar,0
322,2025-12-31 13:00:00,digital_ad,0
323,2025-01-21 12:00:00,rep_visit,1
323,2025-02-05 09:00:00,rep_visit,1
323,2025-02-15 17:00:00,phone_call,1
323,2025-02-28 11:00:00,webinar,0
323,2025-03-07 12:00:00,digital_ad,0
323,2025-03-19 14:00:00,email,1
323,2025-03-25 11:00:00,rep_visit,1
323,2025-03-31 10:00:00,email,1
323,2025-04-18 15:00:00,webinar,1
323,2025-04-21 12:00:00,phone_call,1
323,2025-04-28 13:00:00,digital_ad,0
323,2025-05-06 09:00:00,email,0
323,2025-05-16 11:00:00,email,1
323,2025-05-19 12:00:00,digital_ad,0
323,2025-06-06 13:00:00,rep_visit,1
323,2025-06-09 10:00:00,phone_call,0
323,2025-06-19 10:00:00,email,0
323,2025-06-26 10:00:00,digital_ad,0
323,2025-06-30 14:00:00,rep_visit,0
323,2025-07-10 10:00:00,email,0
323,2025-08-04 14:00:00,phone_call,0
323,2025-08-13 15:00:00,phone_call,0
323,2025-08-19 09:00:00,email,0
323,2025-08-27 15:00:00,digital_ad,0
323,2025-09-04 14:00:00,webinar,1
323,2025-09-19 16:00:00,email,0
323,2025-09-23 09:00:00,phone_call,0
323,2025-10-17 15:00:00,phone_call,0
323,2025-10-21 11:00:00,digital_ad,0
323,2025-10-27 12:00:00,rep_visit,0
323,2025-11-06 10:00:00,phone_call,0
323,2025-11-11 13:00:00,digital_ad,0
323,2025-11-21 17:00:00,email,1
323,2025-11-24 16:00:00,email,0
323,2025-12-18 17:00:00,rep_visit,0
324,2025-01-18 16:00:00,rep_visit,1
324,2025-01-30 17:00:00,rep_visit,1
324,2025-02-06 17:00:00,phone_call,0
324,2025-02-12 17:00:00,rep_visit,1
324,2025-02-21 13:00:00,rep_visit,1
324,2025-02-28 17:00:00,rep_visit,1
324,2025-03-06 14:00:00,rep_visit,1
324,2025-03-11 17:00:00,rep_visit,1
324,2025-03-18 08:00:00,digital_ad,0
324,2025-03-24 08:00:00,rep_visit,0
324,2025-04-16 08:00:00,webinar,1
324,2025-04-23 12:00:00,webinar,0
324,2025-04-28 10:00:00,rep_visit,0
324,2025-05-16 10:00:00,webinar,1
324,2025-05-27 09:00:00,rep_visit,1
324,2025-06-06 16:00:00,rep_visit,1
324,2025-06-19 16:00:00,phone_call,1
324,2025-06-26 08:00:00,email,0
324,2025-07-29 11:00:00,rep_visit,1
324,2025-08-05 13:00:00,webinar,0
324,2025-08-12 15:00:00,rep_visit,0
324,2025-09-12 13:00:00,phone_call,1
324,2025-10-01 08:00:00,phone_call,0
324,2025-10-06 11:00:00,webinar,0
324,2025-10-30 10:00:00,phone_call,0
324,2025-12-25 14:00:00,email,0
325,2025-01-16 15:00:00,rep_visit,0
325,2025-02-01 15:00:00,phone_call,0
325,2025-03-04 15:00:00,phone_call,1
325,2025-04-09 13:00:00,webinar,1
325,2025-06-27 15:00:00,phone_call,1
325,2025-07-09 08:00:00,email,0
325,2025-08-08 15:00:00,email,0
325,2025-11-14 13:00:00,digital_ad,0
325,2025-11-28 15:00:00,webinar,0
325,2026-01-01 16:00:00,digital_ad,0
326,2025-01-14 13:00:00,email,0
326,2025-01-25 13:00:00,phone_call,0
326,2025-01-31 14:00:00,email,0
326,2025-02-08 10:00:00,phone_call,0
326,2025-03-06 16:00:00,webinar,1
326,2025-04-01 16:00:00,email,0
326,2025-05-01 17:00:00,phone_call,0
326,2025-05-12 17:00:00,digital_ad,0
326,2025-06-11 15:00:00,email,0
326,2025-06-20 13:00:00,email,0
326,2025-06-25 17:00:00,digital_ad,0
326,2025-07-11 08:00:00,email,0
326,2025-07-31 08:00:00,email,0
326,2025-08-07 09:00:00,digital_ad,0
326,2025-08-12 10:00:00,email,0
326,2025-08-27 10:00:00,digital_ad,1
326,2025-09-01 13:00:00,email,0
326,2025-09-08 16:00:00,phone_call,0
326,2025-10-02 08:00:00,digital_ad,0
326,2025-10-20 08:00:00,webinar,0
326,2025-10-30 08:00:00,phone_call,0
326,2025-11-03 11:00:00,digital_ad,0
326,2025-11-21 09:00:00,digital_ad,0
326,2025-12-04 16:00:00,digital_ad,0
326,2025-12-19 12:00:00,digital_ad,0
326,2026-01-01 16:00:00,digital_ad,0
327,2025-01-15 12:00:00,phone_call,0
327,2025-02-22 16:00:00,webinar,0
